우편번호,우편번호순서,도이름,시군구이름,읍면동이름,리건물이름,동호,전체주소
706805,21,대구광역시,수성구,만촌1동,,690~692,대구광역시 수성구 만촌1동 690~692
706805,11,대구광역시,수성구,만촌1동,,680~688,대구광역시 수성구 만촌1동 680~688
706805,1,대구광역시,수성구,만촌1동,,649~678,대구광역시 수성구 만촌1동 649~678
706806,31,대구광역시,수성구,만촌2동,, 산181~213,대구광역시 수성구 만촌2동 산181~213
706806,21,대구광역시,수성구,만촌2동,,978~1008,대구광역시 수성구 만촌2동 978~1008
706806,141,대구광역시,수성구,만촌2동,,793~799,대구광역시 수성구 만촌2동 793~799
706806,131,대구광역시,수성구,만촌2동,,783~790,대구광역시 수성구 만촌2동 783~790
706806,1,대구광역시,수성구,만촌2동,,693~769,대구광역시 수성구 만촌2동 693~769
706806,111,대구광역시,수성구,만촌2동,,689,대구광역시 수성구 만촌2동 689
706806,101,대구광역시,수성구,만촌2동,,679,대구광역시 수성구 만촌2동 679
706806,91,대구광역시,수성구,만촌2동,,596~604,대구광역시 수성구 만촌2동 596~604
714801,71,경상북도,청도군,청도읍,유호리,,경상북도 청도군 청도읍 유호리
714801,11,경상북도,청도군,청도읍,상리,,경상북도 청도군 청도읍 상리
714801,61,경상북도,청도군,청도읍,사촌리,,경상북도 청도군 청도읍 사촌리
714801,51,경상북도,청도군,청도읍,내호리,,경상북도 청도군 청도읍 내호리
714802,31,경상북도,청도군,청도읍,고수리,,경상북도 청도군 청도읍 고수리
714802,11,경상북도,청도군,청도읍,고수3리,,경상북도 청도군 청도읍 고수3리
714802,21,경상북도,청도군,청도읍,고수2리,,경상북도 청도군 청도읍 고수2리
714802,1,경상북도,청도군,청도읍,고수1리,,경상북도 청도군 청도읍 고수1리
714803,11,경상북도,청도군,청도읍,고수8리,,경상북도 청도군 청도읍 고수8리
714803,1,경상북도,청도군,청도읍,고수4리,,경상북도 청도군 청도읍 고수4리
714804,21,경상북도,청도군,청도읍,고수7리,,경상북도 청도군 청도읍 고수7리
714804,11,경상북도,청도군,청도읍,고수6리,,경상북도 청도군 청도읍 고수6리
714804,1,경상북도,청도군,청도읍,고수5리,,경상북도 청도군 청도읍 고수5리
714805,31,경상북도,청도군,청도읍,월곡리,,경상북도 청도군 청도읍 월곡리
714805,11,경상북도,청도군,청도읍,원리,,경상북도 청도군 청도읍 원리
714805,51,경상북도,청도군,청도읍,신도리,,경상북도 청도군 청도읍 신도리
714805,1,경상북도,청도군,청도읍,구미리,,경상북도 청도군 청도읍 구미리
714805,41,경상북도,청도군,청도읍,거연리,,경상북도 청도군 청도읍 거연리
714806,51,경상북도,청도군,청도읍,안인리,,경상북도 청도군 청도읍 안인리
714806,21,경상북도,청도군,청도읍,무등리,,경상북도 청도군 청도읍 무등리
714806,11,경상북도,청도군,청도읍,덕암리,,경상북도 청도군 청도읍 덕암리
714806,1,경상북도,청도군,청도읍,내리,,경상북도 청도군 청도읍 내리
714807,51,경상북도,청도군,청도읍,원정리,,경상북도 청도군 청도읍 원정리
714807,71,경상북도,청도군,청도읍,운산리,,경상북도 청도군 청도읍 운산리
714807,41,경상북도,청도군,청도읍,송읍리,,경상북도 청도군 청도읍 송읍리
714807,61,경상북도,청도군,청도읍,부야리,,경상북도 청도군 청도읍 부야리
714820,1,경상북도,청도군,각남면,,,경상북도 청도군 각남면
714821,41,경상북도,청도군,각남면,화리,,경상북도 청도군 각남면 화리
714821,31,경상북도,청도군,각남면,칠성리,,경상북도 청도군 각남면 칠성리
714821,11,경상북도,청도군,각남면,예리,,경상북도 청도군 각남면 예리
714822,41,경상북도,청도군,각남면,함박리,,경상북도 청도군 각남면 함박리
714822,61,경상북도,청도군,각남면,일곡리,,경상북도 청도군 각남면 일곡리
714822,31,경상북도,청도군,각남면,옥산리,,경상북도 청도군 각남면 옥산리
714822,21,경상북도,청도군,각남면,신당리,,경상북도 청도군 각남면 신당리
714822,11,경상북도,청도군,각남면,사리,,경상북도 청도군 각남면 사리
714822,51,경상북도,청도군,각남면,구곡리,,경상북도 청도군 각남면 구곡리
714823,11,경상북도,청도군,각남면,녹명리,,경상북도 청도군 각남면 녹명리
714830,1,경상북도,청도군,풍각면,,,경상북도 청도군 풍각면
714831,41,경상북도,청도군,풍각면,흑석리,,경상북도 청도군 풍각면 흑석리
714831,31,경상북도,청도군,풍각면,화산리,,경상북도 청도군 풍각면 화산리
714831,21,경상북도,청도군,풍각면,안산리,,경상북도 청도군 풍각면 안산리
714831,11,경상북도,청도군,풍각면,봉기2리,,경상북도 청도군 풍각면 봉기2리
714831,1,경상북도,청도군,풍각면,금곡리,,경상북도 청도군 풍각면 금곡리
714832,31,경상북도,청도군,풍각면,차산리,,경상북도 청도군 풍각면 차산리
714832,21,경상북도,청도군,풍각면,월봉리,,경상북도 청도군 풍각면 월봉리
714832,11,경상북도,청도군,풍각면,송서3리,,경상북도 청도군 풍각면 송서3리
714832,1,경상북도,청도군,풍각면,덕양리,,경상북도 청도군 풍각면 덕양리
714833,51,경상북도,청도군,풍각면,현리리,,경상북도 청도군 풍각면 현리리
714833,41,경상북도,청도군,풍각면,수월리,,경상북도 청도군 풍각면 수월리
714833,71,경상북도,청도군,풍각면,송서리,,경상북도 청도군 풍각면 송서리
714833,31,경상북도,청도군,풍각면,송서2리,,경상북도 청도군 풍각면 송서2리
714833,21,경상북도,청도군,풍각면,송서1리,,경상북도 청도군 풍각면 송서1리
714833,11,경상북도,청도군,풍각면,성곡리,,경상북도 청도군 풍각면 성곡리
714833,61,경상북도,청도군,풍각면,봉기리,,경상북도 청도군 풍각면 봉기리
714833,1,경상북도,청도군,풍각면,봉기1리,,경상북도 청도군 풍각면 봉기1리
714840,1,경상북도,청도군,각북면,,,경상북도 청도군 각북면
714841,21,경상북도,청도군,각북면,지슬리,,경상북도 청도군 각북면 지슬리
714841,41,경상북도,청도군,각북면,오산리,,경상북도 청도군 각북면 오산리
714841,31,경상북도,청도군,각북면,삼평리,,경상북도 청도군 각북면 삼평리
730814,11,경상북도,구미시,고아읍,원호리,1~399,경상북도 구미시 고아읍 원호리 1~399
730814,21,경상북도,구미시,고아읍,원호리,449~491,경상북도 구미시 고아읍 원호리 449~491
730814,1,경상북도,구미시,고아읍,문성리,1~100,경상북도 구미시 고아읍 문성리 1~100
730814,31,경상북도,구미시,고아읍,문성리,800~900,경상북도 구미시 고아읍 문성리 800~900
730815,21,경상북도,구미시,고아읍,항곡리,,경상북도 구미시 고아읍 항곡리
730815,11,경상북도,구미시,고아읍,예강리,,경상북도 구미시 고아읍 예강리
730815,1,경상북도,구미시,고아읍,봉한리,,경상북도 구미시 고아읍 봉한리
730816,1,경상북도,구미시,고아읍,오로리,,경상북도 구미시 고아읍 오로리
730817,1,경상북도,구미시,고아읍,원호리,400~448,경상북도 구미시 고아읍 원호리 400~448
730818,11,경상북도,구미시,봉곡동,,400~699,경상북도 구미시 봉곡동 400~699
730819,11,경상북도,구미시,옥계동,,500~599,경상북도 구미시 옥계동 500~599
730820,1,경상북도,구미시,무을면,,,경상북도 구미시 무을면
730821,41,경상북도,구미시,무을면,오가리,,경상북도 구미시 무을면 오가리
730821,31,경상북도,구미시,무을면,안곡리,,경상북도 구미시 무을면 안곡리
730821,21,경상북도,구미시,무을면,상송리,,경상북도 구미시 무을면 상송리
730821,11,경상북도,구미시,무을면,무수리,,경상북도 구미시 무을면 무수리
730821,1,경상북도,구미시,무을면,무등리,,경상북도 구미시 무을면 무등리
730822,41,경상북도,구미시,무을면,원리,,경상북도 구미시 무을면 원리
730822,31,경상북도,구미시,무을면,웅곡리,,경상북도 구미시 무을면 웅곡리
730822,21,경상북도,구미시,무을면,송삼리,,경상북도 구미시 무을면 송삼리
730822,11,경상북도,구미시,무을면,백자리,,경상북도 구미시 무을면 백자리
730822,1,경상북도,구미시,무을면,무이리,,경상북도 구미시 무을면 무이리
730823,11,경상북도,구미시,옥계동,,600~699,경상북도 구미시 옥계동 600~699
730824,11,경상북도,구미시,옥계동,,700~970,경상북도 구미시 옥계동 700~970
730825,11,경상북도,구미시,옥계동,,1~499,경상북도 구미시 옥계동 1~499
730826,21,경상북도,구미시,신평2동,,71~95,경상북도 구미시 신평2동 71~95
730826,11,경상북도,구미시,신평2동,,70-1~70-465,경상북도 구미시 신평2동 70-1~70-465
730826,31,경상북도,구미시,신평2동,,104-1~104-18,경상북도 구미시 신평2동 104-1~104-18
730827,12,경상북도,구미시,고아읍,문성리구미문성경남아너스빌아파트,(101~107동),경상북도 구미시 고아읍 문성리 구미문성경남아너스빌아파트 (101~107동)
730828,12,경상북도,구미시,공단2동,파라디아아파트,(101~112동),경상북도 구미시 공단2동 파라디아아파트 (101~112동)
730829,12,경상북도,구미시,남통동,금오산금호어울림1단지아파트,(101~103동),경상북도 구미시 남통동 금오산금호어울림1단지아파트 (101~103동)
730829,22,경상북도,구미시,남통동,금오산금호어울림2단지아파트,(201~206동),경상북도 구미시 남통동 금오산금호어울림2단지아파트 (201~206동)
730830,1,경상북도,구미시,옥성면,,,경상북도 구미시 옥성면
730831,41,경상북도,구미시,옥성면,태봉2리,,경상북도 구미시 옥성면 태봉2리
730831,31,경상북도,구미시,옥성면,옥관리,,경상북도 구미시 옥성면 옥관리
730831,21,경상북도,구미시,옥성면,산촌리,,경상북도 구미시 옥성면 산촌리
730831,11,경상북도,구미시,옥성면,농소2리,,경상북도 구미시 옥성면 농소2리
730831,1,경상북도,구미시,옥성면,구봉리,,경상북도 구미시 옥성면 구봉리
730832,21,경상북도,구미시,옥성면,초곡리,,경상북도 구미시 옥성면 초곡리
730832,11,경상북도,구미시,옥성면,주아리,,경상북도 구미시 옥성면 주아리
730832,31,경상북도,구미시,옥성면,농소리,,경상북도 구미시 옥성면 농소리
730832,1,경상북도,구미시,옥성면,농소1리,,경상북도 구미시 옥성면 농소1리
730833,31,경상북도,구미시,옥성면,태봉리,,경상북도 구미시 옥성면 태봉리
730833,21,경상북도,구미시,옥성면,태봉1리,,경상북도 구미시 옥성면 태봉1리
730833,11,경상북도,구미시,옥성면,덕촌리,,경상북도 구미시 옥성면 덕촌리
730833,1,경상북도,구미시,옥성면,대원리,,경상북도 구미시 옥성면 대원리
730840,1,경상북도,구미시,장천면,,,경상북도 구미시 장천면
730841,21,경상북도,구미시,장천면,오로리,,경상북도 구미시 장천면 오로리
730841,11,경상북도,구미시,장천면,상림리,,경상북도 구미시 장천면 상림리
730841,1,경상북도,구미시,장천면,금산리,,경상북도 구미시 장천면 금산리
730842,31,경상북도,구미시,장천면,여남리,,경상북도 구미시 장천면 여남리
730842,21,경상북도,구미시,장천면,상장3리,,경상북도 구미시 장천면 상장3리
730842,11,경상북도,구미시,장천면,상장2리,,경상북도 구미시 장천면 상장2리
730842,1,경상북도,구미시,장천면,명곡리,,경상북도 구미시 장천면 명곡리
730843,51,경상북도,구미시,장천면,하장리,,경상북도 구미시 장천면 하장리
730843,31,경상북도,구미시,장천면,신장리,,경상북도 구미시 장천면 신장리
745885,1,경상북도,문경시,점촌동,,1~48,경상북도 문경시 점촌동 1~48
745885,21,경상북도,문경시,점촌동,,182~207,경상북도 문경시 점촌동 182~207
745885,31,경상북도,문경시,점촌동,,446~520,경상북도 문경시 점촌동 446~520
745885,11,경상북도,문경시,점촌동,,158~161,경상북도 문경시 점촌동 158~161
745886,11,경상북도,문경시,점촌동,,128~157,경상북도 문경시 점촌동 128~157
745886,31,경상북도,문경시,점촌동,,292~334,경상북도 문경시 점촌동 292~334
745886,1,경상북도,문경시,점촌동,,49~89,경상북도 문경시 점촌동 49~89
745886,21,경상북도,문경시,점촌동,,162~176,경상북도 문경시 점촌동 162~176
745887,11,경상북도,문경시,점촌동,,177~181,경상북도 문경시 점촌동 177~181
745887,1,경상북도,문경시,점촌동,,90~127,경상북도 문경시 점촌동 90~127
745887,21,경상북도,문경시,점촌동,,241~291,경상북도 문경시 점촌동 241~291
